Date,Started At,Result,Opponent,My Lore,Opponent Lore,Turns,Duration,Source,Turn Order,Queue,My Colors,Opponent Colors,Match Format,Match Score,MMR Before,MMR After,Decklist,duration_seconds,end_reason,ended_at,game_id,gamelog_filename,gamelog_id,gamelog_url,is_placement,match_format,match_game_number,match_id,mmr_after,mmr_before,mmr_delta,mode,opp_deck_colors,opp_decklist,opp_display_name,opp_guest,opp_is_bot,opp_lore,placement_number,queue_id,queue_name,ranked,replay_filename,replay_id,replay_url,result,season_id,season_name,started_at,turns,went_first,your_deck_colors,your_deck_id,your_decklist,your_lore,your_player,your_user_id,my_lore,opponent_lore,is_loss,is_win,turn_order,opponent,my_colors,opponent_colors,decklist_map,csv_row_id,replay_index,join_score,replay_file,game_id_replay,perspective,created_at,opponent_name,my_name,winner,my_win_replay,turn_count_replay,victory_reason,opening_hand_cards,mulligan_count_my,mulligan_count_opp,join_status,archetype,deck_version,archetype_version
2026-05-06,2026-05-06 19:40:04 UTC,Win,美少女戦士セーラームーン,20.0,18.0,7.0,4m,Matchmaking,OTP,Quick Play: Infinity + Set 12 (BETA),Amethyst/Steel,Amber/Amethyst,BO1,,,,4x Amethyst Chromicon; 4x Christopher Robin - Joining the Fun; 4x Diablo - Obedient Raven; 4x Doc - Bold Knight; 4x Fire the Cannons!; 4x Friends on the Other Side; 4x Gathering Knowledge and Wisdom; 4x Giant Cobra - Ghostly Serpent; 3x Incrediboy - Buddy Pine; 3x John Smith - Skillful Explorer; 3x Keep the Ancient Ways; 4x Madam Mim - Snake; 4x Merlin - Goat; 3x Mr. Smee - Bumbling Mate; 4x Pete - Games Referee; 4x Will o' the Wisp - Forest Spirit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,False,False,OTP,美少女戦士セーラームーン,Amethyst/Steel,Amber/Amethyst,"{'Amethyst Chromicon': 4, 'Christopher Robin - Joining the Fun': 4, 'Diablo - Obedient Raven': 4, 'Doc - Bold Knight': 4, 'Fire the Cannons!': 4, 'Friends on the Other Side': 4, 'Gathering Knowledge and Wisdom': 4, 'Giant Cobra - Ghostly Serpent': 4, 'Incrediboy - Buddy Pine': 3, 'John Smith - Skillful Explorer': 3, 'Keep the Ancient Ways': 3, 'Madam Mim - Snake': 4, 'Merlin - Goat': 4, 'Mr. Smee - Bumbling Mate': 3, 'Pete - Games Referee': 4, ""Will o' the Wisp - Forest Spirit"": 4}",1,,,,,,,,,,,,,,,,matched,Amethyst/Steel,02bc6c32,Amethyst/Steel [02bc6c32]
,,,,,,,,,,,,,,,,,,608.0,lore,2026-05-21T15:13:08.825Z,019e4b0f-b553-7fa8-85d4-5064cef57bb1,019e4b0f-b553-7fa8-85d4-5064cef57bb1.logs.gz,019e4b0f-b553-7fa8-85d4-5064cef57bb1,https://duels.ink/g/019e4b0f-b553-7fa8-85d4-5064cef57bb1,False,bo3,3.0,019e4b05-cde3-7043-b564-5fa5ec2febc5,1618.0,1607.0,11.0,matchmaking,Amber/Steel,"[{""cardId"":""1-2"",""count"":4},{""cardId"":""1-C1-4"",""count"":4},{""cardId"":""10-188"",""count"":2},{""cardId"":""10-241"",""count"":4},{""cardId"":""11-25"",""count"":4},{""cardId"":""11-29"",""count"":4},{""cardId"":""12-22"",""count"":2},{""cardId"":""2-173"",""count"":4},{""cardId"":""2-199"",""count"":4},{""cardId"":""2-201"",""count"":4},{""cardId"":""2-205"",""count"":4},{""cardId"":""2-C1-3"",""count"":2},{""cardId"":""3-195"",""count"":4},{""cardId"":""3-28"",""count"":2},{""cardId"":""4-175"",""count"":2},{""cardId"":""4-25"",""count"":4},{""cardId"":""5-195"",""count"":4},{""cardId"":""8-202"",""count"":2}]",CCG,False,False,9.0,,infinity-bo3,Infinity BO3,True,019e4b0f-b553-7fa8-85d4-5064cef57bb1_p1.replay.gz,019e4b0f-b55a-7868-b4b2-d70f0379b43b,https://duels.ink/r/019e4b0f-b55a-7868-b4b2-d70f0379b43b,win,,Infinity BO3 - Set 12,2026-05-21 15:03:01.211000+00:00,10.0,True,Ruby/Sapphire,019d3692-75a4-7a48-a446-9cfee76e8709,"[{""cardId"":""1-159"",""count"":1},{""cardId"":""1-168"",""count"":3},{""cardId"":""10-127"",""count"":2},{""cardId"":""10-163"",""count"":1},{""cardId"":""10-169"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""2-168"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-165"",""count"":1},{""cardId"":""4-123"",""count"":4},{""cardId"":""4-125"",""count"":4},{""cardId"":""4-130"",""count"":2},{""cardId"":""4-134"",""count"":3},{""cardId"":""5-166"",""count"":2},{""cardId"":""6-133"",""count"":3},{""cardId"":""6-142"",""count"":3},{""cardId"":""7-150"",""count"":4},{""cardId"":""7-154"",""count"":4},{""cardId"":""7-159"",""count"":4},{""cardId"":""7-179"",""count"":4}]",20.0,1.0,0gE9kTU9MRmlwlMoPlWOV5B0QjH1ht6e,,,False,True,,,Unknown,Amber/Steel,{},2,689.0,-1000000.0,C:\Users\coolc\OneDrive\Desktop\repos\Lorcana analyzer\replays\2026-05-21\019e4b0f-b553-7fa8-85d4-5064cef57bb1_p1.replay.gz,019e4b0f-b553-7fa8-85d4-5064cef57bb1,1.0,2026-05-21 15:13:09.022000+00:00,CCG,Reuben's Reuben,1.0,True,10.0,lore,Sisu - Empowered Sibling | Pawpsicle | Oswald - The Lucky Rabbit | Pawpsicle | Unconventional Tool | Scrooge McDuck - Resourceful Miser | Inkrunner,1.0,3.0,matched,Unknown,unknown,Unknown [unknown]
,,,,,,,,,,,,,,,,,,300.0,concede,2026-05-21T15:03:01.191Z,019e4b0b-22df-7a27-b586-857e8d6ba685,019e4b0b-22df-7a27-b586-857e8d6ba685.logs.gz,019e4b0b-22df-7a27-b586-857e8d6ba685,https://duels.ink/g/019e4b0b-22df-7a27-b586-857e8d6ba685,False,bo3,2.0,019e4b05-cde3-7043-b564-5fa5ec2febc5,,,,matchmaking,Amber/Steel,"[{""cardId"":""1-2"",""count"":4},{""cardId"":""1-C1-4"",""count"":4},{""cardId"":""10-188"",""count"":2},{""cardId"":""10-241"",""count"":4},{""cardId"":""11-25"",""count"":4},{""cardId"":""11-29"",""count"":4},{""cardId"":""12-22"",""count"":2},{""cardId"":""2-173"",""count"":4},{""cardId"":""2-199"",""count"":4},{""cardId"":""2-201"",""count"":4},{""cardId"":""2-205"",""count"":4},{""cardId"":""2-C1-3"",""count"":2},{""cardId"":""3-195"",""count"":4},{""cardId"":""3-28"",""count"":2},{""cardId"":""4-175"",""count"":2},{""cardId"":""4-25"",""count"":4},{""cardId"":""5-195"",""count"":4},{""cardId"":""8-202"",""count"":2}]",CCG,False,False,7.0,,infinity-bo3,Infinity BO3,True,019e4b0b-22df-7a27-b586-857e8d6ba685_p1.replay.gz,019e4b0b-22df-7a27-b586-857f81cd0823,https://duels.ink/r/019e4b0b-22df-7a27-b586-857f81cd0823,loss,,Infinity BO3 - Set 12,2026-05-21 14:58:01.568000+00:00,7.0,False,Ruby/Sapphire,019d3692-75a4-7a48-a446-9cfee76e8709,"[{""cardId"":""1-159"",""count"":1},{""cardId"":""1-168"",""count"":3},{""cardId"":""10-127"",""count"":2},{""cardId"":""10-163"",""count"":1},{""cardId"":""10-169"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""2-168"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-165"",""count"":1},{""cardId"":""4-123"",""count"":4},{""cardId"":""4-125"",""count"":4},{""cardId"":""4-130"",""count"":2},{""cardId"":""4-134"",""count"":3},{""cardId"":""5-166"",""count"":2},{""cardId"":""6-133"",""count"":3},{""cardId"":""6-142"",""count"":3},{""cardId"":""7-150"",""count"":4},{""cardId"":""7-154"",""count"":4},{""cardId"":""7-159"",""count"":4},{""cardId"":""7-179"",""count"":4}]",1.0,1.0,0gE9kTU9MRmlwlMoPlWOV5B0QjH1ht6e,,,True,False,,,Unknown,Amber/Steel,{},3,688.0,-1000000.0,C:\Users\coolc\OneDrive\Desktop\repos\Lorcana analyzer\replays\2026-05-21\019e4b0b-22df-7a27-b586-857e8d6ba685_p1.replay.gz,019e4b0b-22df-7a27-b586-857e8d6ba685,1.0,2026-05-21 15:03:01.322000+00:00,CCG,Reuben's Reuben,2.0,False,7.0,concession,Basil's Magnifying Glass | Brom Bones - Burly Bully | Scrooge McDuck - Resourceful Miser | Might Solve a Mystery | Pawpsicle | Fishbone Quill | Belle - Apprentice Inventor,3.0,4.0,matched,Unknown,unknown,Unknown [unknown]
,,,,,,,,,,,,,,,,,,349.0,concede,2026-05-21T14:58:01.562Z,019e4b05-cde3-7043-b564-5fa4a8af861d,019e4b05-cde3-7043-b564-5fa4a8af861d.logs.gz,019e4b05-cde3-7043-b564-5fa4a8af861d,https://duels.ink/g/019e4b05-cde3-7043-b564-5fa4a8af861d,False,bo3,1.0,019e4b05-cde3-7043-b564-5fa5ec2febc5,,,,matchmaking,Amber/Steel,"[{""cardId"":""1-2"",""count"":4},{""cardId"":""1-C1-4"",""count"":4},{""cardId"":""10-188"",""count"":2},{""cardId"":""10-241"",""count"":4},{""cardId"":""11-25"",""count"":4},{""cardId"":""11-29"",""count"":4},{""cardId"":""12-22"",""count"":2},{""cardId"":""2-173"",""count"":4},{""cardId"":""2-199"",""count"":4},{""cardId"":""2-201"",""count"":4},{""cardId"":""2-205"",""count"":4},{""cardId"":""2-C1-3"",""count"":2},{""cardId"":""3-195"",""count"":4},{""cardId"":""3-28"",""count"":2},{""cardId"":""4-175"",""count"":2},{""cardId"":""4-25"",""count"":4},{""cardId"":""5-195"",""count"":4},{""cardId"":""8-202"",""count"":2}]",CCG,False,False,2.0,,infinity-bo3,Infinity BO3,True,019e4b05-cde3-7043-b564-5fa4a8af861d_p1.replay.gz,019e4b05-cdf1-703d-8388-afdfda5d497e,https://duels.ink/r/019e4b05-cdf1-703d-8388-afdfda5d497e,win,,Infinity BO3 - Set 12,2026-05-21 14:52:12.146000+00:00,8.0,False,Ruby/Sapphire,019d3692-75a4-7a48-a446-9cfee76e8709,"[{""cardId"":""1-159"",""count"":1},{""cardId"":""1-168"",""count"":3},{""cardId"":""10-127"",""count"":2},{""cardId"":""10-163"",""count"":1},{""cardId"":""10-169"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""2-168"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-165"",""count"":1},{""cardId"":""4-123"",""count"":4},{""cardId"":""4-125"",""count"":4},{""cardId"":""4-130"",""count"":2},{""cardId"":""4-134"",""count"":3},{""cardId"":""5-166"",""count"":2},{""cardId"":""6-133"",""count"":3},{""cardId"":""6-142"",""count"":3},{""cardId"":""7-150"",""count"":4},{""cardId"":""7-154"",""count"":4},{""cardId"":""7-159"",""count"":4},{""cardId"":""7-179"",""count"":4}]",5.0,1.0,0gE9kTU9MRmlwlMoPlWOV5B0QjH1ht6e,,,False,True,,,Unknown,Amber/Steel,{},4,687.0,-1000000.0,C:\Users\coolc\OneDrive\Desktop\repos\Lorcana analyzer\replays\2026-05-21\019e4b05-cde3-7043-b564-5fa4a8af861d_p1.replay.gz,019e4b05-cde3-7043-b564-5fa4a8af861d,1.0,2026-05-21 14:58:01.669000+00:00,CCG,Reuben's Reuben,1.0,True,8.0,concession,Gold Coin | Liquidator - Iced Over | Gold Coin | Brom Bones - Burly Bully | Basil's Magnifying Glass | Scrooge McDuck - Resourceful Miser | Oswald - The Lucky Rabbit,4.0,5.0,matched,Unknown,unknown,Unknown [unknown]
,,,,,,,,,,,,,,,,,,280.0,concede,2026-05-21T14:51:31.752Z,019e4b00-e916-7526-97bd-dca32e968186,019e4b00-e916-7526-97bd-dca32e968186.logs.gz,019e4b00-e916-7526-97bd-dca32e968186,https://duels.ink/g/019e4b00-e916-7526-97bd-dca32e968186,False,bo3,2.0,019e4afa-7c20-76c2-8f0f-515f8a02ed17,1607.0,1621.0,-14.0,matchmaking,Amber/Steel,"[{""cardId"":""1-2"",""count"":4},{""cardId"":""1-C1-4"",""count"":4},{""cardId"":""10-188"",""count"":2},{""cardId"":""10-241"",""count"":4},{""cardId"":""11-25"",""count"":4},{""cardId"":""11-29"",""count"":4},{""cardId"":""12-22"",""count"":2},{""cardId"":""2-173"",""count"":4},{""cardId"":""2-199"",""count"":4},{""cardId"":""2-201"",""count"":4},{""cardId"":""2-205"",""count"":4},{""cardId"":""2-C1-3"",""count"":2},{""cardId"":""3-195"",""count"":4},{""cardId"":""3-28"",""count"":2},{""cardId"":""4-175"",""count"":2},{""cardId"":""4-25"",""count"":4},{""cardId"":""5-195"",""count"":4},{""cardId"":""8-202"",""count"":2}]",CCG,False,False,10.0,,infinity-bo3,Infinity BO3,True,019e4b00-e916-7526-97bd-dca32e968186_p2.replay.gz,019e4b00-e919-73d4-ab46-3379c5bba91f,https://duels.ink/r/019e4b00-e919-73d4-ab46-3379c5bba91f,loss,,Infinity BO3 - Set 12,2026-05-21 14:46:51.417000+00:00,8.0,True,Ruby/Sapphire,019d3692-75a4-7a48-a446-9cfee76e8709,"[{""cardId"":""1-159"",""count"":1},{""cardId"":""1-168"",""count"":3},{""cardId"":""10-127"",""count"":2},{""cardId"":""10-163"",""count"":1},{""cardId"":""10-169"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""2-168"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-165"",""count"":1},{""cardId"":""4-123"",""count"":4},{""cardId"":""4-125"",""count"":4},{""cardId"":""4-130"",""count"":2},{""cardId"":""4-134"",""count"":3},{""cardId"":""5-166"",""count"":2},{""cardId"":""6-133"",""count"":3},{""cardId"":""6-142"",""count"":3},{""cardId"":""7-150"",""count"":4},{""cardId"":""7-154"",""count"":4},{""cardId"":""7-159"",""count"":4},{""cardId"":""7-179"",""count"":4}]",1.0,2.0,0gE9kTU9MRmlwlMoPlWOV5B0QjH1ht6e,,,True,False,,,Unknown,Amber/Steel,{},5,686.0,-1000000.0,C:\Users\coolc\OneDrive\Desktop\repos\Lorcana analyzer\replays\2026-05-21\019e4b00-e916-7526-97bd-dca32e968186_p2.replay.gz,019e4b00-e916-7526-97bd-dca32e968186,2.0,2026-05-21 14:51:31.878000+00:00,CCG,Reuben's Reuben,1.0,False,8.0,concession,Maurice's Workshop | Liquidator - Iced Over | Maurice's Workshop | Sapphire Coil | Scrooge McDuck - Resourceful Miser | Unconventional Tool | Inkrunner,2.0,4.0,matched,Unknown,unknown,Unknown [unknown]
,,,,,,,,,,,,,,,,,,421.0,concede,2026-05-21T14:46:51.394Z,019e4afa-7c20-76c2-8f0f-515e71164a38,019e4afa-7c20-76c2-8f0f-515e71164a38.logs.gz,019e4afa-7c20-76c2-8f0f-515e71164a38,https://duels.ink/g/019e4afa-7c20-76c2-8f0f-515e71164a38,False,bo3,1.0,019e4afa-7c20-76c2-8f0f-515f8a02ed17,,,,matchmaking,Amber/Steel,"[{""cardId"":""1-2"",""count"":4},{""cardId"":""1-C1-4"",""count"":4},{""cardId"":""10-188"",""count"":2},{""cardId"":""10-241"",""count"":4},{""cardId"":""11-25"",""count"":4},{""cardId"":""11-29"",""count"":4},{""cardId"":""12-22"",""count"":2},{""cardId"":""2-173"",""count"":4},{""cardId"":""2-199"",""count"":4},{""cardId"":""2-201"",""count"":4},{""cardId"":""2-205"",""count"":4},{""cardId"":""2-C1-3"",""count"":2},{""cardId"":""3-195"",""count"":4},{""cardId"":""3-28"",""count"":2},{""cardId"":""4-175"",""count"":2},{""cardId"":""4-25"",""count"":4},{""cardId"":""5-195"",""count"":4},{""cardId"":""8-202"",""count"":2}]",CCG,False,False,5.0,,infinity-bo3,Infinity BO3,True,019e4afa-7c20-76c2-8f0f-515e71164a38_p2.replay.gz,019e4afa-7c2d-7459-a570-3480519d67fc,https://duels.ink/r/019e4afa-7c2d-7459-a570-3480519d67fc,loss,,Infinity BO3 - Set 12,2026-05-21 14:39:50.318000+00:00,7.0,False,Ruby/Sapphire,019d3692-75a4-7a48-a446-9cfee76e8709,"[{""cardId"":""1-159"",""count"":1},{""cardId"":""1-168"",""count"":3},{""cardId"":""10-127"",""count"":2},{""cardId"":""10-163"",""count"":1},{""cardId"":""10-169"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""2-168"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-165"",""count"":1},{""cardId"":""4-123"",""count"":4},{""cardId"":""4-125"",""count"":4},{""cardId"":""4-130"",""count"":2},{""cardId"":""4-134"",""count"":3},{""cardId"":""5-166"",""count"":2},{""cardId"":""6-133"",""count"":3},{""cardId"":""6-142"",""count"":3},{""cardId"":""7-150"",""count"":4},{""cardId"":""7-154"",""count"":4},{""cardId"":""7-159"",""count"":4},{""cardId"":""7-179"",""count"":4}]",1.0,2.0,0gE9kTU9MRmlwlMoPlWOV5B0QjH1ht6e,,,True,False,,,Unknown,Amber/Steel,{},6,685.0,-1000000.0,C:\Users\coolc\OneDrive\Desktop\repos\Lorcana analyzer\replays\2026-05-21\019e4afa-7c20-76c2-8f0f-515e71164a38_p2.replay.gz,019e4afa-7c20-76c2-8f0f-515e71164a38,2.0,2026-05-21 14:46:51.585000+00:00,CCG,Reuben's Reuben,1.0,False,7.0,concession,Sisu - Daring Visitor | Brawl | Pawpsicle | Scrooge McDuck - Resourceful Miser | Liquidator - Iced Over | Brawl | Basil's Magnifying Glass,1.0,2.0,matched,Unknown,unknown,Unknown [unknown]
,,,,,,,,,,,,,,,,,,400.0,concede,2026-05-21T07:00:16.082Z,019e494f-a229-766c-8046-60259c80cdb8,019e494f-a229-766c-8046-60259c80cdb8.logs.gz,019e494f-a229-766c-8046-60259c80cdb8,https://duels.ink/g/019e494f-a229-766c-8046-60259c80cdb8,False,bo3,3.0,019e4940-0a45-75fd-9df8-c518b920998e,1621.0,1615.0,6.0,matchmaking,Ruby/Sapphire,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-114"",""count"":4},{""cardId"":""1-128"",""count"":4},{""cardId"":""1-161"",""count"":4},{""cardId"":""11-111"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-142"",""count"":4},{""cardId"":""3-161"",""count"":4},{""cardId"":""3-169"",""count"":3},{""cardId"":""4-128"",""count"":3},{""cardId"":""5-149"",""count"":2},{""cardId"":""5-157"",""count"":4},{""cardId"":""5-160"",""count"":4},{""cardId"":""5-167"",""count"":2},{""cardId"":""6-124"",""count"":4},{""cardId"":""6-163"",""count"":4},{""cardId"":""7-162"",""count"":4}]",hirambantooearly,False,False,4.0,,infinity-bo3,Infinity BO3,True,019e494f-a229-766c-8046-60259c80cdb8_p2.replay.gz,019e494f-a22a-7202-98bb-708d8c817071,https://duels.ink/r/019e494f-a22a-7202-98bb-708d8c817071,win,,Infinity BO3 - Set 12,2026-05-21 06:53:36.171000+00:00,8.0,False,Ruby/Sapphire,019d3692-75a4-7a48-a446-9cfee76e8709,"[{""cardId"":""1-159"",""count"":1},{""cardId"":""1-168"",""count"":3},{""cardId"":""10-127"",""count"":2},{""cardId"":""10-163"",""count"":1},{""cardId"":""10-169"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""2-168"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-165"",""count"":1},{""cardId"":""4-123"",""count"":4},{""cardId"":""4-125"",""count"":4},{""cardId"":""4-130"",""count"":2},{""cardId"":""4-134"",""count"":3},{""cardId"":""5-166"",""count"":2},{""cardId"":""6-133"",""count"":3},{""cardId"":""6-142"",""count"":3},{""cardId"":""7-150"",""count"":4},{""cardId"":""7-154"",""count"":4},{""cardId"":""7-159"",""count"":4},{""cardId"":""7-179"",""count"":4}]",1.0,2.0,0gE9kTU9MRmlwlMoPlWOV5B0QjH1ht6e,,,False,True,,,Unknown,Ruby/Sapphire,{},7,684.0,-1000000.0,C:\Users\coolc\OneDrive\Desktop\repos\Lorcana analyzer\replays\2026-05-21\019e494f-a229-766c-8046-60259c80cdb8_p2.replay.gz,019e494f-a229-766c-8046-60259c80cdb8,2.0,2026-05-21 07:00:16.342000+00:00,hirambantooearly,Reuben's Reuben,2.0,True,8.0,concession,Basil's Magnifying Glass | Vitalisphere | Sapphire Coil | Fishbone Quill | Belle - Apprentice Inventor | Liquidator - Iced Over | Oswald - The Lucky Rabbit,3.0,3.0,matched,Unknown,unknown,Unknown [unknown]
,,,,,,,,,,,,,,,,,,816.0,lore,2026-05-21T06:53:36.162Z,019e4943-2d59-7122-be74-8a475dd81540,019e4943-2d59-7122-be74-8a475dd81540.logs.gz,019e4943-2d59-7122-be74-8a475dd81540,https://duels.ink/g/019e4943-2d59-7122-be74-8a475dd81540,False,bo3,2.0,019e4940-0a45-75fd-9df8-c518b920998e,,,,matchmaking,Ruby/Sapphire,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-114"",""count"":4},{""cardId"":""1-128"",""count"":4},{""cardId"":""1-161"",""count"":4},{""cardId"":""11-111"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-142"",""count"":4},{""cardId"":""3-161"",""count"":4},{""cardId"":""3-169"",""count"":3},{""cardId"":""4-128"",""count"":3},{""cardId"":""5-149"",""count"":2},{""cardId"":""5-157"",""count"":4},{""cardId"":""5-160"",""count"":4},{""cardId"":""5-167"",""count"":2},{""cardId"":""6-124"",""count"":4},{""cardId"":""6-163"",""count"":4},{""cardId"":""7-162"",""count"":4}]",hirambantooearly,False,False,12.0,,infinity-bo3,Infinity BO3,True,019e4943-2d59-7122-be74-8a475dd81540_p2.replay.gz,019e4943-2d5b-77bc-8049-ad680384fdac,https://duels.ink/r/019e4943-2d5b-77bc-8049-ad680384fdac,win,,Infinity BO3 - Set 12,2026-05-21 06:39:59.836000+00:00,12.0,True,Ruby/Sapphire,019d3692-75a4-7a48-a446-9cfee76e8709,"[{""cardId"":""1-159"",""count"":1},{""cardId"":""1-168"",""count"":3},{""cardId"":""10-127"",""count"":2},{""cardId"":""10-163"",""count"":1},{""cardId"":""10-169"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""2-168"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-165"",""count"":1},{""cardId"":""4-123"",""count"":4},{""cardId"":""4-125"",""count"":4},{""cardId"":""4-130"",""count"":2},{""cardId"":""4-134"",""count"":3},{""cardId"":""5-166"",""count"":2},{""cardId"":""6-133"",""count"":3},{""cardId"":""6-142"",""count"":3},{""cardId"":""7-150"",""count"":4},{""cardId"":""7-154"",""count"":4},{""cardId"":""7-159"",""count"":4},{""cardId"":""7-179"",""count"":4}]",23.0,2.0,0gE9kTU9MRmlwlMoPlWOV5B0QjH1ht6e,,,False,True,,,Unknown,Ruby/Sapphire,{},8,683.0,-1000000.0,C:\Users\coolc\OneDrive\Desktop\repos\Lorcana analyzer\replays\2026-05-21\019e4943-2d59-7122-be74-8a475dd81540_p2.replay.gz,019e4943-2d59-7122-be74-8a475dd81540,2.0,2026-05-21 06:53:36.549000+00:00,hirambantooearly,Reuben's Reuben,2.0,True,12.0,lore,Sapphire Coil | Lucky Dime | Scrooge McDuck - Resourceful Miser | Oswald - The Lucky Rabbit | Sapphire Coil | Vitalisphere | Belle - Apprentice Inventor,2.0,3.0,matched,Unknown,unknown,Unknown [unknown]
,,,,,,,,,,,,,,,,,,206.0,concede,2026-05-21T06:39:59.825Z,019e4940-0a45-75fd-9df8-c517e53a6f31,019e4940-0a45-75fd-9df8-c517e53a6f31.logs.gz,019e4940-0a45-75fd-9df8-c517e53a6f31,https://duels.ink/g/019e4940-0a45-75fd-9df8-c517e53a6f31,False,bo3,1.0,019e4940-0a45-75fd-9df8-c518b920998e,,,,matchmaking,Ruby/Sapphire,"[{""cardId"":""1-113"",""count"":2},{""cardId"":""1-114"",""count"":4},{""cardId"":""1-128"",""count"":4},{""cardId"":""1-161"",""count"":4},{""cardId"":""11-111"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-142"",""count"":4},{""cardId"":""3-161"",""count"":4},{""cardId"":""3-169"",""count"":3},{""cardId"":""4-128"",""count"":3},{""cardId"":""5-149"",""count"":2},{""cardId"":""5-157"",""count"":4},{""cardId"":""5-160"",""count"":4},{""cardId"":""5-167"",""count"":2},{""cardId"":""6-124"",""count"":4},{""cardId"":""6-163"",""count"":4},{""cardId"":""7-162"",""count"":4}]",hirambantooearly,False,False,8.0,,infinity-bo3,Infinity BO3,True,019e4940-0a45-75fd-9df8-c517e53a6f31_p2.replay.gz,019e4940-0a5b-791c-bdbd-3d6ce30b2215,https://duels.ink/r/019e4940-0a5b-791c-bdbd-3d6ce30b2215,loss,,Infinity BO3 - Set 12,2026-05-21 06:36:34.267000+00:00,6.0,False,Ruby/Sapphire,019d3692-75a4-7a48-a446-9cfee76e8709,"[{""cardId"":""1-159"",""count"":1},{""cardId"":""1-168"",""count"":3},{""cardId"":""10-127"",""count"":2},{""cardId"":""10-163"",""count"":1},{""cardId"":""10-169"",""count"":4},{""cardId"":""11-111"",""count"":3},{""cardId"":""2-168"",""count"":4},{""cardId"":""2-169"",""count"":4},{""cardId"":""3-165"",""count"":1},{""cardId"":""4-123"",""count"":4},{""cardId"":""4-125"",""count"":4},{""cardId"":""4-130"",""count"":2},{""cardId"":""4-134"",""count"":3},{""cardId"":""5-166"",""count"":2},{""cardId"":""6-133"",""count"":3},{""cardId"":""6-142"",""count"":3},{""cardId"":""7-150"",""count"":4},{""cardId"":""7-154"",""count"":4},{""cardId"":""7-159"",""count"":4},{""cardId"":""7-179"",""count"":4}]",0.0,2.0,0gE9kTU9MRmlwlMoPlWOV5B0QjH1ht6e,,,True,False,,,Unknown,Ruby/Sapphire,{},9,682.0,-1000000.0,C:\Users\coolc\OneDrive\Desktop\repos\Lorcana analyzer\replays\2026-05-21\019e4940-0a45-75fd-9df8-c517e53a6f31_p2.replay.gz,019e4940-0a45-75fd-9df8-c517e53a6f31,2.0,2026-05-21 06:39:59.933000+00:00,hirambantooearly,Reuben's Reuben,1.0,False,6.0,concession,,5.0,5.0,matched,Unknown,unknown,Unknown [unknown]
